title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,furnished,total_floors,new_latitude,new_longitude,new_pincode
Cosmos Habitate Harmony B Wing,13500000,1008,13392.857142857143,Thane,Mumbai,Apartment,2,2,Furnished,1,19.2181721,72.9807129,400601
Ajmera Greenfinity Wing C And D,17500000,691,25325.61505065123,Wadala,Mumbai,Apartment,2,2,Unfurnished,1,19.0281754,72.8786163,400037
JK IRIS,9000000,975,9230.76923076923,Mira Road,Mumbai,Apartment,2,2,Furnished,1,19.2833233,72.8862762,401107
Savera Devtara Heights,6100000,790,7721.518987341772,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2829971,72.8760681,401107
Sonam Indradhanush,9100000,1020,8921.56862745098,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2716827,72.889328,401107
Raj Akshay,9800000,1075,9116.279069767443,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2738724,72.878479,401107
Shree Sai Shweta Heights,6100000,675,9037.037037037036,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2822437,72.8682175,401107
Maryland Residence,7600000,1080,7037.037037037037,Vasai,Mumbai,Apartment,2,2,Semi-Furnished,1,19.3925934,72.8433533,401201
M V Q Western Heights CTS 394,8200000,447,18344.519015659956,Malad,Mumbai,Apartment,1,2,Unfurnished,1,19.1870194,72.836937,400064
JP Codename Dream Home Tower C,6400000,710,9014.084507042253,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2893963,72.8759308,401107
JP Codename Dream Home Tower B,9400000,1120,8392.857142857143,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2893963,72.8759308,401107
Pramanik Walchand Paradise,6700000,625,10720.0,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2905464,72.8761826,401107
JP Codename Dream Home Tower C,6400000,715,8951.048951048951,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2893963,72.8759308,401107
Pramanik Walchand Paradise,6800000,610,11147.540983606557,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2905464,72.8761826,401107
Pramanik Walchand Paradise,9400000,1020,9215.686274509804,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2905464,72.8761826,401107
HCS Horizon,5600000,625,8960.0,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2829971,72.8760681,401107
JP North Aviva,5400000,525,10285.714285714286,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2820206,72.8862915,401107
JP North Phase 6 Alexa,5500000,670,8208.955223880597,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2816524,72.8860397,401107
JP North Phase 6 Alexa,6200000,575,10782.608695652174,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2816524,72.8860397,401107
Raj Akshay,9100000,1080,8425.925925925925,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2738724,72.878479,401107
MICL Aradhya D And E Tower,7000000,575,12173.91304347826,Bhayandar,Mumbai,Apartment,1,1,Semi-Furnished,1,19.2632694,72.8756027,400068
 ,9800000,875,11200.0,Mira Road,Mumbai,Apartment,2,3,Semi-Furnished,1,19.2829971,72.8760681,401107
Shree Ramdev Heights,7500000,1080,6944.444444444444,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2798901,72.884491,401107
Salasar Courtyard,4900000,575,8521.739130434782,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2878323,72.8681259,401107
SKD Pinnacolo And Pinnacolo NX,7500000,650,11538.461538461539,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2874451,72.8761826,401107
Shree Ramdev Heights,6800000,610,11147.540983606557,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2798901,72.884491,401107
Arihant Heights,6600000,650,10153.846153846154,Ghatkopar,Mumbai,Apartment,1,2,Semi-Furnished,1,19.0818329,72.9110462,400086
Sanghvi Ecocity Phase 3,5900000,575,10260.869565217392,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2729359,72.8809738,401107
Sahakar Heights,6500000,680,9558.823529411764,Mira Road,Mumbai,Apartment,1,1,Semi-Furnished,1,19.2942963,72.8680038,401107
DBR Paramount Heights,25000000,2650,9433.962264150943,Vasai,Mumbai,Apartment,4,4,Semi-Furnished,1,19.3711338,72.8152008,401201
 ,4200000,540,7777.777777777777,Kamothe,Mumbai,Apartment,1,1,Unfurnished,1,19.0155239,73.0938644,410209
Akshita Heights,8300000,1025,8097.5609756097565,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2829971,72.8760681,401107
Sanghvi Ecocity,6200000,590,10508.474576271186,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2667351,72.8799972,401107
DB Ozone,4800000,580,8275.862068965518,Dahisar,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2616692,72.8743057,400068
A H A H Sapphire,5600000,625,8960.0,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2808762,72.8745956,401107
Nandkumar Janki Legacy,6700000,625,10720.0,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2934094,72.868103,401107
Nandkumar Janki Legacy,6600000,610,10819.672131147541,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2934094,72.868103,401107
 ,4600000,575,8000.0,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2829971,72.8760681,401107
 ,6400000,650,9846.153846153846,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2829971,72.8760681,401107
Arun Bhoomi Krishna Prestige,9900000,1020,9705.882352941177,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.281601,72.8700104,401107
Pramanik Walchand Paradise,6690000,675,9911.111111111111,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2905464,72.8761826,401107
Omkar Signet,9500000,399,23809.52380952381,Malad,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1837292,72.8591995,400064
Mokal Pushp Pinnacle,9500000,1275,7450.980392156863,Kharghar,Mumbai,Apartment,2,3,Semi-Furnished,1,19.0693798,73.0832596,410210
 ,6900012,755,9139.088741721855,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2829971,72.8760681,401107
Shree Nidhi Height,6455021,720,8965.306944444445,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.3024864,72.8737106,401107
Lodha Aura,35000000,1200,29166.666666666668,Wadala,Mumbai,Apartment,3,3,Semi-Furnished,1,19.0377293,72.8795471,400037
Lodha Lodha Divino,52900000,1400,37785.71428571428,Sion,Mumbai,Apartment,3,3,Unfurnished,1,19.0358238,72.870903,400022
Dosti Eastern Bay,32500000,1150,28260.869565217392,Wadala,Mumbai,Apartment,3,3,Furnished,1,19.0220928,72.867157,400037
Dosti Mezzo 22,44000000,1300,33846.153846153844,Sion,Mumbai,Apartment,3,3,Furnished,1,19.0382042,72.8690186,400022
Lodha Aura,47000000,1350,34814.81481481482,Wadala,Mumbai,Apartment,3,3,Semi-Furnished,1,19.0377293,72.8795471,400037
Kothari K D Hermitage,10000000,980,10204.081632653062,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2870197,72.8676453,401107
Aarsh Cascade Avenue Bellagio,5500000,597,9212.730318257956,Thane,Mumbai,Apartment,1,2,Unfurnished,1,19.2281399,72.9774323,400601
Vardhaman Kutir,6160019,670,9194.058208955224,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2850914,72.8688965,401107
DSS Mahavir Spring,19900000,1183,16821.639898562975,Thane,Mumbai,Apartment,3,3,Unfurnished,1,19.221283,72.9584427,400601
Risland Risland The Icon,21000000,1146,18324.607329842933,Thane,Mumbai,Apartment,3,3,Semi-Furnished,1,19.2168674,72.9930954,400601
Piramal Vaikunth Thane,16000000,705,22695.03546099291,Thane,Mumbai,Apartment,2,2,Unfurnished,1,19.2237731,72.9900924,400601
DSS Mahavir Kalpavruksha,7800000,540,14444.444444444445,Thane,Mumbai,Apartment,1,2,Unfurnished,1,19.26824,72.9621048,400601
Sahakar Shree Ram Krishna Garden,6500000,700,9285.714285714286,Mira Road,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2657223,72.8765564,401107
Leena Bhairav Residency,12100000,1000,12100.0,Mira Road,Mumbai,Apartment,2,2,Furnished,1,19.2939987,72.8743896,401107
 ,52000000,1150,45217.391304347824,Mahim,Mumbai,Apartment,3,3,Unfurnished,1,19.0364761,72.8419571,401403
 ,27000000,987,27355.62310030395,Vile Parle,Mumbai,Apartment,2,2,Unfurnished,1,19.1106358,72.8366318,400056
Roswalt Zaiden,11000000,675,16296.296296296296,Jogeshwari,Mumbai,Apartment,1,2,Unfurnished,1,19.1470451,72.8428879,400060
Roswalt Zaiden,11100000,675,16444.444444444445,Jogeshwari,Mumbai,Apartment,1,2,Unfurnished,1,19.1470451,72.8428879,400060
Roswalt Zaiden,10900000,675,16148.148148148148,Jogeshwari,Mumbai,Apartment,1,2,Unfurnished,1,19.1470451,72.8428879,400060
 ,37500000,960,39062.5,Parel,Mumbai,Apartment,2,2,Furnished,1,18.9988689,72.8426666,400012
DB Ozone,5100000,584,8732.876712328767,Dahisar,Mumbai,Apartment,1,2,Unfurnished,1,19.2616692,72.8743057,400068
Sanghvi Ecocity,7000000,605,11570.247933884297,Mira Road,Mumbai,Apartment,1,2,Unfurnished,1,19.2667351,72.8799972,401107
Ruparel Ruparel Westsky,16500000,650,25384.615384615383,Kandivali,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2057152,72.8331833,400067
Khade KIPL Morya,6800000,607,11202.635914332785,Thane,Mumbai,Apartment,1,1,Unfurnished,1,19.261116,72.956604,400601
Rustomjee Uptown Urbania,22400000,1600,14000.0,Thane,Mumbai,Apartment,3,3,Unfurnished,1,19.2113781,72.987442,400601
Ashapura Galaxy,2950000,665,4436.090225563909,Ambernath,Mumbai,Apartment,1,1,Unfurnished,1,19.2674103,73.1733856,421501
Topaz Heights,2400000,380,6315.789473684211,Nala Sopara,Mumbai,Apartment,1,1,Semi-Furnished,1,19.4344597,72.8111343,401303
Kumkum Arvind Heights,4200000,960,4375.0,Virar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.4572678,72.7790832,401303
 ,24500000,1160,21120.689655172413,Dahisar,Mumbai,Apartment,3,4,Unfurnished,1,19.2522278,72.864357,400068
Adarsh Phoenix,3171000,675,4697.777777777777,Dronagiri,Mumbai,Apartment,1,1,Unfurnished,1,18.8812714,72.961731,400702
Adarsh Phoenix,3500000,675,5185.185185185185,Dronagiri,Mumbai,Apartment,1,2,Unfurnished,1,18.8812714,72.961731,400702
 ,7215200,1244,5800.0,Karanjade,Mumbai,Apartment,2,3,Unfurnished,1,18.9775372,73.1087952,410206
Reputed Builder Trimurti Appartment,3490600,700,4986.571428571428,Nerul,Mumbai,Apartment,1,1,Unfurnished,1,19.0328178,73.0195999,400706
 ,3150000,650,4846.153846153846,Dronagiri,Mumbai,Apartment,1,1,Unfurnished,1,18.8780422,72.9627151,400702
 ,6500000,1100,5909.090909090909,Dronagiri,Mumbai,Apartment,2,2,Unfurnished,1,18.8780422,72.9627151,400702
 ,15500000,750,20666.666666666668,Airoli,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1503773,72.9975815,400708
Ajmera Bhakti Park,19500000,955,20418.84816753927,Wadala,Mumbai,Apartment,2,2,Furnished,1,19.0272341,72.8795128,400037
Platinum Liviano,6600000,670,9850.746268656716,Kamothe,Mumbai,Apartment,1,1,Unfurnished,1,19.0209808,73.0877075,410209
Platinum Liviano,5500000,550,10000.0,Kamothe,Mumbai,Apartment,1,1,Unfurnished,1,19.0209808,73.0877075,410209
Ajmera Himalayan Heights,43000000,1800,23888.88888888889,Wadala,Mumbai,Apartment,4,4,Unfurnished,1,19.0273323,72.8793716,400037
Devika Tower,2300000,700,3285.714285714286,Chembur,Mumbai,Apartment,2,2,Unfurnished,1,19.0544338,72.8968964,400071
Ajmera Girnar,17000000,755,22516.556291390727,Wadala,Mumbai,Apartment,2,2,Unfurnished,1,19.0277786,72.8793564,400037
 ,41000000,1110,36936.93693693694,Dadar,Mumbai,Apartment,2,2,Unfurnished,1,19.0198555,72.8385773,400014
Sonam Indra Neel,17000000,1360,12500.0,Mira Road,Mumbai,Apartment,2,2,Semi-Furnished,1,19.3003292,72.8635712,401107
Nrose Northern Hills,17700000,715,24755.244755244756,Dahisar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.248867,72.8638229,400068
Aaryadeep Shri Sai Vishram CHSL,9500000,600,15833.333333333334,Dahisar,Mumbai,Apartment,1,2,Semi-Furnished,1,19.2552548,72.8541794,400068
A And O F Residences,18100000,1200,15083.333333333334,Malad,Mumbai,Apartment,2,2,Unfurnished,1,19.1908703,72.8613052,400064
ACME Oasis,24500000,1735,14121.037463976945,Kandivali,Mumbai,Apartment,3,3,Unfurnished,1,19.2001686,72.8682938,400067
Reputed Builder Moreshwar Kunj Apartment,5500000,640,8593.75,Kamothe,Mumbai,Apartment,1,1,Unfurnished,1,19.0155239,73.0938644,410209
Reputed Builder Harmony tower,2672000,837,3192.353643966547,Thane,Mumbai,Apartment,2,2,Unfurnished,1,22.4851437,88.2889786,400601
Reputed Builder Harmony tower,3082000,963,3200.4153686396676,Thane,Mumbai,Apartment,2,2,Unfurnished,1,22.4851437,88.2889786,400601
Shivalaya Aniruddha Heights,9600000,1120,8571.42857142857,Kamothe,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0155239,73.0938644,410209
Ashish Gole Anuradha,5150000,800,6437.5,Badlapur,Mumbai,Apartment,2,2,Unfurnished,1,19.1592293,73.2402115,421504
Koperkhairane Infinity Tower,17300000,1215,14238.683127572016,Koper Khairane,Mumbai,Apartment,2,2,Unfurnished,1,19.1103954,73.0037384,400709
Audumber Shree Krishna Complex,7800000,550,14181.818181818182,Borivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2237644,72.8621826,400091
Reputed Builder Venkatesh Tower,3940000,680,5794.117647058823,Seawoods,Mumbai,Apartment,1,1,Semi-Furnished,1,19.0152979,73.0168304,400706
 ,20000000,950,21052.63157894737,Borivali,Mumbai,Apartment,2,2,Unfurnished,1,19.2262917,72.8569031,400091
 ,20000000,1050,19047.619047619046,Dahisar,Mumbai,Apartment,3,3,Furnished,1,19.2522278,72.864357,400068
Laxmi Shrushti Wing B,18900000,670,28208.955223880595,Goregaon,Mumbai,Apartment,2,2,Unfurnished,1,19.1650429,72.8430862,400062
Sanghvi Ecocity Phase 3,10500000,1050,10000.0,Mira Road,Mumbai,Apartment,2,2,Unfurnished,1,19.2729359,72.8809738,401107
Mayfair Virar Gardens Building No 17 18 19 23A 26 27,4300000,690,6231.884057971014,Virar,Mumbai,Apartment,1,2,Semi-Furnished,1,19.4437332,72.8003845,401303
Modirealty Modirealty Vatvriksh,20100000,700,28714.285714285714,Goregaon,Mumbai,Apartment,2,2,Unfurnished,1,19.1662026,72.8435516,400062
Modirealty Modirealty Vatvriksh,20100000,674,29821.958456973294,Goregaon,Mumbai,Apartment,2,2,Unfurnished,1,19.1662026,72.8435516,400062
Modirealty Modirealty Vatvriksh,20100000,638,31504.702194357367,Goregaon,Mumbai,Apartment,2,2,Unfurnished,1,19.1662026,72.8435516,400062
NVN Rudra ODC1,25200000,868,29032.25806451613,Goregaon,Mumbai,Apartment,3,3,Semi-Furnished,1,19.1500282,72.848793,400062
 ,6500000,600,10833.333333333334,Nerul,Mumbai,Apartment,1,1,Semi-Furnished,1,19.0328178,73.0195999,400706
Modirealty Modirealty Vatvriksh,44000000,1338,32884.90284005979,Goregaon,Mumbai,Apartment,4,4,Unfurnished,1,19.1662026,72.8435516,400062
Reputed Builder Jiten Apartment,19500000,700,27857.14285714286,Andheri,Mumbai,Apartment,2,2,Semi-Furnished,1,19.1270065,72.8389206,400053
Amar Realty Galaxy Phase I,5500000,725,7586.206896551724,Dombivali,Mumbai,Apartment,1,2,Unfurnished,1,19.2305775,73.0932083,421201
Amar Realty Galaxy Phase I,5000000,725,6896.551724137931,Dombivali,Mumbai,Apartment,1,2,Unfurnished,1,19.2305775,73.0932083,421201
Amar Realty Galaxy Phase I,5300000,705,7517.730496453901,Dombivali,Mumbai,Apartment,1,2,Unfurnished,1,19.2305775,73.0932083,421201
Reputed Builder Jiten Apartment,11800000,500,23600.0,Andheri,Mumbai,Apartment,1,2,Semi-Furnished,1,19.1270065,72.8389206,400053
Amar Raj VaibhavNX,4900000,825,5939.393939393939,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,3900000,611,6382.978723404255,Dombivali,Mumbai,Apartment,2,2,Furnished,1,19.2012711,73.0939026,421201
 ,4900000,655,7480.916030534351,Dombivli,Mumbai,Apartment,1,1,Unfurnished,1,19.2251644,73.0796814,421201
 ,2000000,265,7547.169811320755,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,11100000,1250,8880.0,Dombivali,Mumbai,Apartment,3,3,Furnished,1,19.2012711,73.0939026,421201
A And O F Residences,29500000,1064,27725.563909774435,Malad,Mumbai,Apartment,3,3,Unfurnished,1,19.1908703,72.8613052,400064
 ,4500000,700,6428.571428571428,Vasai,Mumbai,Apartment,1,2,Semi-Furnished,1,19.3925934,72.8433533,401201
 ,10500000,360,29166.666666666668,Ville Parle,Mumbai,Apartment,1,1,Unfurnished,1,19.1,72.85,400056
 ,10000000,520,19230.76923076923,Borivali,Mumbai,Apartment,1,1,Semi-Furnished,1,19.2262917,72.8569031,400091
 ,13500000,450,30000.0,Santacruz,Mumbai,Apartment,1,2,Unfurnished,1,19.0792484,72.8505402,400054
 ,15000000,650,23076.923076923078,Borivali,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2262917,72.8569031,400091
 ,16000000,750,21333.333333333332,Borivali,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2262917,72.8569031,400091
Salasar Courtyard,5100013,558,9139.808243727599,Mira Road,Mumbai,Apartment,1,1,Unfurnished,1,19.2878323,72.8681259,401107
 ,15000008,800,18750.01,Borivali,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2262917,72.8569031,400091
 ,18000000,850,21176.470588235294,Borivali,Mumbai,Apartment,2,2,Semi-Furnished,1,19.2262917,72.8569031,400091
Sayba Orchid,9000000,505,17821.78217821782,Kurla,Mumbai,Apartment,1,2,Unfurnished,1,19.071682,72.8855515,400070
 ,4400000,685,6423.3576642335765,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,4355000,655,6648.854961832061,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,5000000,585,8547.008547008547,Dombivli,Mumbai,Apartment,1,1,Unfurnished,1,19.2251644,73.0796814,421201
 ,4700000,660,7121.212121212121,Dombivli,Mumbai,Apartment,1,1,Unfurnished,1,19.2251644,73.0796814,421201
 ,10500000,1305,8045.977011494253,Dombivli,Mumbai,Apartment,3,2,Unfurnished,1,19.2251644,73.0796814,421201
 ,6700000,905,7403.314917127072,Dombivli,Mumbai,Apartment,2,2,Unfurnished,1,19.2251644,73.0796814,421201
 ,4300000,635,6771.653543307087,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,6700000,890,7528.08988764045,Dombivali,Mumbai,Apartment,2,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,5100000,655,7786.259541984733,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,8500000,1140,7456.140350877193,Dombivli,Mumbai,Apartment,2,1,Unfurnished,1,19.2251644,73.0796814,421201
 ,5000000,820,6097.5609756097565,Dombivli,Mumbai,Apartment,1,1,Furnished,1,19.2251644,73.0796814,421201
 ,9000000,1415,6360.424028268551,Dombivli,Mumbai,Apartment,2,1,Semi-Furnished,1,19.2251644,73.0796814,421201
 ,5000000,645,7751.937984496124,Dombivli,Mumbai,Apartment,1,1,Semi-Furnished,1,19.2251644,73.0796814,421201
 ,8000000,960,8333.333333333334,Dombivali,Mumbai,Apartment,2,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,6525000,890,7331.460674157303,Dombivali,Mumbai,Apartment,2,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,5500000,735,7482.993197278912,Dombivali,Mumbai,Apartment,1,1,Unfurnished,1,19.2012711,73.0939026,421201
 ,4000000,436,9174.311926605504,Dombivali,Mumbai,Apartment,1,1,Semi-Furnished,1,19.2012711,73.0939026,421201
Nahar Arum And Amanda,34000000,1507,22561.3802256138,Powai,Mumbai,Apartment,3,2,Semi-Furnished,1,19.1182537,72.897892,400076
Rockline The Meridian Towers,14500000,664,21837.349397590362,Ghatkopar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0958767,72.9142914,400086
 ,5300000,710,7464.788732394366,Ulwe,Mumbai,Apartment,1,2,Unfurnished,1,18.9729176,73.025032,410206
 ,7000000,590,11864.406779661016,Bhandup,Mumbai,Apartment,1,2,Unfurnished,1,19.1529579,72.9338379,400078
Tridhaatu Morya,18500000,728,25412.08791208791,Deonar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0510082,72.9195938,400071
 ,16005000,7000,2286.4285714285716,Boisar,Mumbai,Independent House,5,3,Semi-Furnished,1,19.7911396,72.7596588,401501
Sonal Heights,10400000,550,18909.090909090908,Kurla,Mumbai,Apartment,1,1,Semi-Furnished,1,19.0649548,72.8831329,400070
Hirani Shree Siddhi Bldg No 69,11000000,700,15714.285714285714,Kurla,Mumbai,Apartment,1,1,Semi-Furnished,1,19.0611076,72.8826981,400070
Paradise Sai Pearls,12000000,1250,9600.0,Kharghar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0733223,73.0774307,410210
Kukreja Residency,19800000,748,26470.58823529412,Chembur,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0499229,72.9098206,400071
 ,15000000,1200,12500.0,Chembur,Mumbai,Independent House,2,2,Semi-Furnished,1,19.0544338,72.8968964,400071
Poddar Spraha Diamond,19000000,623,30497.592295345105,Chembur,Mumbai,Apartment,2,2,Unfurnished,1,19.0570011,72.9048614,400071
Ayodhya Construction Co Saffron Residency Phase 1,18000000,1200,15000.0,Kurla,Mumbai,Apartment,3,2,Semi-Furnished,1,19.0583534,72.8849869,400070
Reputed Builder Swapnapurti,3850000,610,6311.475409836065,Kharghar,Mumbai,Apartment,1,1,Unfurnished,1,19.0781822,73.0756035,410210
Reputed Builder Swapnapurti,4000000,610,6557.377049180328,Kharghar,Mumbai,Apartment,1,1,Unfurnished,1,19.0781822,73.0756035,410210
Reputed Builder Swapnapurti,3900000,610,6393.44262295082,Kharghar,Mumbai,Apartment,1,1,Unfurnished,1,19.0781822,73.0756035,410210
Reputed Builder Hariom Heritage,6700000,1440,4652.777777777777,Kharghar,Mumbai,Apartment,3,2,Unfurnished,1,19.0708218,73.0739594,410210
Gajra Bhoomi Serenity Phase 1,16900000,1700,9941.176470588236,Kharghar,Mumbai,Apartment,3,3,Semi-Furnished,1,19.0744686,73.0764618,410210
Darshan Paton Tower,6799000,450,15108.888888888889,Kandivali,Mumbai,Apartment,1,2,Unfurnished,1,19.1943016,72.8680954,400067
Gee Cee Emerald,19500000,1755,11111.111111111111,Kharghar,Mumbai,Apartment,3,3,Semi-Furnished,1,19.0848961,73.0388412,410210
Haware Intelligentia Axis,11400000,875,13028.57142857143,Borivali,Mumbai,Apartment,2,2,Unfurnished,1,19.2166138,72.863884,400091
B G Shirke Monte Verita West Tower,12900000,815,15828.220858895706,Borivali,Mumbai,Apartment,2,2,Unfurnished,1,19.2240086,72.8688507,400091
Gee Cee Emerald,13200000,1390,9496.402877697841,Kharghar,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0848961,73.0388412,410210
Darshan Paton Tower,7000000,450,15555.555555555555,Kandivali,Mumbai,Apartment,2,2,Unfurnished,1,19.1943016,72.8680954,400067
Chandak Stella,55000000,1800,30555.555555555555,Goregaon,Mumbai,Apartment,4,4,Furnished,1,19.1725102,72.8465576,400062
Prakash Two Roses,46000000,1000,46000.0,Bandra,Mumbai,Apartment,2,2,Semi-Furnished,1,19.0585938,72.846077,400050
B G Shirke Monte Verita West Tower,13000000,875,14857.142857142857,Borivali,Mumbai,Apartment,2,2,Unfurnished,1,19.2240086,72.8688507,400091
